l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,topic_angle,seo_format
50-fire-cooking-저예산-불멍캠핑-요리-03,50-fire-cooking,50,local-tip-03,저예산 불멍·캠핑 요리,저예산 불멍·캠핑 요리 | 최신 정리,local,pipe
50-fire-cooking-비행기-불멍캠핑-요리-04,50-fire-cooking,50,stay-04,비행기 불멍·캠핑 요리,"비행기 불멍·캠핑 요리, 초보자도 가능할까?",prep,ask
50-fire-cooking-사진-불멍캠핑-요리-05,50-fire-cooking,50,photo-spot-05,사진 불멍·캠핑 요리,"사진 불멍·캠핑 요리 vs 패키지, 어떤 것이 더 좋을까",photo,vs
50-fire-cooking-당일치기-불멍캠핑-요리-06,50-fire-cooking,50,solo-travel-06,당일치기 불멍·캠핑 요리,"당일치기 불멍·캠핑 요리 vs 자유여행, 어떤 것이 더 좋을까",solo,vs
50-fire-cooking-커플-불멍캠핑-요리-07,50-fire-cooking,50,itinerary-1day-07,커플 불멍·캠핑 요리,"커플 불멍·캠핑 요리, 완벽 가이드",itinerary,summary
50-fire-cooking-비-오는-불멍캠핑-요리-08,50-fire-cooking,50,stay-08,비 오는 불멍·캠핑 요리,비 오는 불멍·캠핑 요리 | 완벽 가이드,prep,pipe
50-fire-cooking-일출-불멍캠핑-요리-09,50-fire-cooking,50,photo-spot-09,일출 불멍·캠핑 요리,"일출 불멍·캠핑 요리, 핵심 총정리",photo,summary
50-fire-cooking-럭셔리-불멍캠핑-요리-10,50-fire-cooking,50,food-trip-10,럭셔리 불멍·캠핑 요리,"럭셔리 불멍·캠핑 요리, 알아두면 충분할까?",pairing,ask
50-fire-cooking-ktx-불멍캠핑-요리-11,50-fire-cooking,50,budget-trip-11,KTX 불멍·캠핑 요리,"KTX 불멍·캠핑 요리, 알아두면 충분할까?",budget,ask
50-fire-cooking-맛집-불멍캠핑-요리-12,50-fire-cooking,50,itinerary-1day-12,맛집 불멍·캠핑 요리,"맛집 불멍·캠핑 요리, 알아두면 충분할까?",itinerary,ask
50-fire-cooking-1박2일-불멍캠핑-요리-13,50-fire-cooking,50,solo-travel-13,1박2일 불멍·캠핑 요리,"1박2일 불멍·캠핑 요리 vs 패키지, 어떤 것이 더 좋을까",solo,vs
50-fire-cooking-혼자-불멍캠핑-요리-14,50-fire-cooking,50,local-tip-14,혼자 불멍·캠핑 요리,"혼자 불멍·캠핑 요리, 얼마나 걸릴까?",local,ask
50-fire-cooking-눈-오는-불멍캠핑-요리-15,50-fire-cooking,50,itinerary-1day-15,눈 오는 불멍·캠핑 요리,"눈 오는 불멍·캠핑 요리, 얼마나 걸릴까?",itinerary,ask
50-fire-cooking-온천-불멍캠핑-요리-16,50-fire-cooking,50,weather-season-16,온천 불멍·캠핑 요리,온천 불멍·캠핑 요리 | 완벽 가이드,season,pipe
50-fire-cooking-아이랑-불멍캠핑-요리-17,50-fire-cooking,50,weather-season-17,아이랑 불멍·캠핑 요리,아이랑 불멍·캠핑 요리 | 최신 정리,season,pipe
50-fire-cooking-렌터카-불멍캠핑-요리-18,50-fire-cooking,50,itinerary-1day-18,렌터카 불멍·캠핑 요리,렌터카 불멍·캠핑 요리 | 완벽 가이드,itinerary,pipe
50-beginner-camping-캠핑카-캠핑-입문-01,50-beginner-camping,50,local-tip-01,캠핑카 캠핑 입문,"캠핑카 캠핑 입문, 알아두면 충분할까?",local,ask
50-beginner-camping-야경-캠핑-입문-02,50-beginner-camping,50,food-trip-02,야경 캠핑 입문,"야경 캠핑 입문 vs 자유여행, 어떤 것이 더 좋을까",pairing,vs
50-beginner-camping-저예산-캠핑-입문-03,50-beginner-camping,50,with-kids-03,저예산 캠핑 입문,"저예산 캠핑 입문, 알아두면 충분할까?",family,ask
50-beginner-camping-비행기-캠핑-입문-04,50-beginner-camping,50,solo-travel-04,비행기 캠핑 입문,"비행기 캠핑 입문, 완벽 가이드",solo,summary
50-beginner-camping-사진-캠핑-입문-05,50-beginner-camping,50,solo-travel-05,사진 캠핑 입문,"사진 캠핑 입문, 완벽 가이드",solo,summary
50-beginner-camping-당일치기-캠핑-입문-06,50-beginner-camping,50,itinerary-1day-06,당일치기 캠핑 입문,"당일치기 캠핑 입문, 꿀팁 모음",itinerary,summary
50-beginner-camping-커플-캠핑-입문-07,50-beginner-camping,50,local-tip-07,커플 캠핑 입문,"커플 캠핑 입문, 완벽 가이드",local,summary
50-beginner-camping-비-오는-캠핑-입문-08,50-beginner-camping,50,booking-08,비 오는 캠핑 입문,"비 오는 캠핑 입문 vs 패키지, 어떤 것이 더 좋을까",booking,vs
50-beginner-camping-일출-캠핑-입문-09,50-beginner-camping,50,booking-09,일출 캠핑 입문,"일출 캠핑 입문 vs 자유여행, 어떤 것이 더 좋을까",booking,vs
50-beginner-camping-럭셔리-캠핑-입문-10,50-beginner-camping,50,with-kids-10,럭셔리 캠핑 입문,럭셔리 캠핑 입문 | 완벽 가이드,family,pipe
50-beginner-camping-ktx-캠핑-입문-11,50-beginner-camping,50,photo-spot-11,KTX 캠핑 입문,"KTX 캠핑 입문, 최신 정리",photo,summary
50-beginner-camping-맛집-캠핑-입문-12,50-beginner-camping,50,itinerary-1day-12,맛집 캠핑 입문,맛집 캠핑 입문 | 핵심 총정리,itinerary,pipe
50-beginner-camping-1박2일-캠핑-입문-13,50-beginner-camping,50,budget-trip-13,1박2일 캠핑 입문,1박2일 캠핑 입문 | 완벽 가이드,budget,pipe
50-beginner-camping-혼자-캠핑-입문-14,50-beginner-camping,50,local-tip-14,혼자 캠핑 입문,"혼자 캠핑 입문, 완벽 가이드",local,summary
50-beginner-camping-눈-오는-캠핑-입문-15,50-beginner-camping,50,with-kids-15,눈 오는 캠핑 입문,"눈 오는 캠핑 입문, 완벽 가이드",family,summary
50-beginner-camping-온천-캠핑-입문-16,50-beginner-camping,50,budget-trip-16,온천 캠핑 입문,"온천 캠핑 입문, 알아두면 충분할까?",budget,ask
50-beginner-camping-아이랑-캠핑-입문-17,50-beginner-camping,50,local-tip-17,아이랑 캠핑 입문,아이랑 캠핑 입문 | 완벽 가이드,local,pipe
50-beginner-camping-렌터카-캠핑-입문-18,50-beginner-camping,50,itinerary-1day-18,렌터카 캠핑 입문,"렌터카 캠핑 입문, 초보자도 가능할까?",itinerary,ask
50-season-weather-3박4일-계절날씨-01,50-season-weather,50,booking-01,3박4일 계절·날씨,"3박4일 계절·날씨, 꿀팁 모음",booking,summary
50-season-weather-친구-계절날씨-02,50-season-weather,50,weather-season-02,친구 계절·날씨,"친구 계절·날씨, 얼마나 걸릴까?",season,ask
50-season-weather-더운-계절날씨-03,50-season-weather,50,solo-travel-03,더운 계절·날씨,"더운 계절·날씨, 핵심 총정리",solo,summary
50-season-weather-기념일-계절날씨-04,50-season-weather,50,itinerary-1day-04,기념일 계절·날씨,기념일 계절·날씨 | 핵심 총정리,itinerary,pipe
50-season-weather-부모님-계절날씨-05,50-season-weather,50,photo-spot-05,부모님 계절·날씨,"부모님 계절·날씨, 최신 정리",photo,summary
50-season-weather-캠핑카-계절날씨-06,50-season-weather,50,with-kids-06,캠핑카 계절·날씨,"캠핑카 계절·날씨, 초보자도 가능할까?",family,ask
50-season-weather-야경-계절날씨-07,50-season-weather,50,stay-07,야경 계절·날씨,"야경 계절·날씨 vs 패키지, 어떤 것이 더 좋을까",prep,vs
50-season-weather-저예산-계절날씨-08,50-season-weather,50,weather-season-08,저예산 계절·날씨,"저예산 계절·날씨 vs 패키지, 어떤 것이 더 좋을까",season,vs
50-season-weather-비행기-계절날씨-09,50-season-weather,50,itinerary-1day-09,비행기 계절·날씨,"비행기 계절·날씨, 얼마나 걸릴까?",itinerary,ask
50-season-weather-사진-계절날씨-10,50-season-weather,50,solo-travel-10,사진 계절·날씨,"사진 계절·날씨 vs 패키지, 어떤 것이 더 좋을까",solo,vs
50-season-weather-당일치기-계절날씨-11,50-season-weather,50,solo-travel-11,당일치기 계절·날씨,"당일치기 계절·날씨 vs 패키지, 어떤 것이 더 좋을까",solo,vs
50-season-weather-커플-계절날씨-12,50-season-weather,50,weather-season-12,커플 계절·날씨,"커플 계절·날씨, 완벽 가이드",season,summary
50-season-weather-비-오는-계절날씨-13,50-season-weather,50,budget-trip-13,비 오는 계절·날씨,"비 오는 계절·날씨, 최신 정리",budget,summary
50-season-weather-일출-계절날씨-14,50-season-weather,50,budget-trip-14,일출 계절·날씨,"일출 계절·날씨, 꿀팁 모음",budget,summary
50-season-weather-럭셔리-계절날씨-15,50-season-weather,50,budget-trip-15,럭셔리 계절·날씨,"럭셔리 계절·날씨, 알아두면 충분할까?",budget,ask
50-season-weather-ktx-계절날씨-16,50-season-weather,50,itinerary-1day-16,KTX 계절·날씨,"KTX 계절·날씨, 초보자도 가능할까?",itinerary,ask
50-season-weather-맛집-계절날씨-17,50-season-weather,50,stay-17,맛집 계절·날씨,맛집 계절·날씨 | 완벽 가이드,prep,pipe
50-season-weather-1박2일-계절날씨-18,50-season-weather,50,solo-travel-18,1박2일 계절·날씨,"1박2일 계절·날씨, 초보자도 가능할까?",solo,ask
51-theme-park-저예산-놀이공원-01,51-theme-park,51,itinerary-1day-01,저예산 놀이공원,"저예산 놀이공원, 초보자도 가능할까?",itinerary,ask
51-theme-park-비행기-놀이공원-02,51-theme-park,51,with-kids-02,비행기 놀이공원,비행기 놀이공원 | 꿀팁 모음,family,pipe
51-theme-park-사진-놀이공원-03,51-theme-park,51,photo-spot-03,사진 놀이공원,"사진 놀이공원 vs 패키지, 어떤 것이 더 좋을까",photo,vs
51-theme-park-당일치기-놀이공원-04,51-theme-park,51,solo-travel-04,당일치기 놀이공원,"당일치기 놀이공원 vs 패키지, 어떤 것이 더 좋을까",solo,vs
51-theme-park-커플-놀이공원-05,51-theme-park,51,booking-05,커플 놀이공원,커플 놀이공원 | 완벽 가이드,booking,pipe
51-theme-park-비-오는-놀이공원-06,51-theme-park,51,stay-06,비 오는 놀이공원,"비 오는 놀이공원 vs 패키지, 어떤 것이 더 좋을까",prep,vs
51-theme-park-일출-놀이공원-07,51-theme-park,51,budget-trip-07,일출 놀이공원,"일출 놀이공원, 최신 정리",budget,summary
51-theme-park-럭셔리-놀이공원-08,51-theme-park,51,itinerary-1day-08,럭셔리 놀이공원,"럭셔리 놀이공원, 초보자도 가능할까?",itinerary,ask
51-theme-park-ktx-놀이공원-09,51-theme-park,51,itinerary-1day-09,KTX 놀이공원,"KTX 놀이공원, 완벽 가이드",itinerary,summary
51-theme-park-맛집-놀이공원-10,51-theme-park,51,with-kids-10,맛집 놀이공원,"맛집 놀이공원, 알아두면 충분할까?",family,ask
51-theme-park-1박2일-놀이공원-11,51-theme-park,51,itinerary-1day-11,1박2일 놀이공원,"1박2일 놀이공원, 완벽 가이드",itinerary,summary
51-theme-park-혼자-놀이공원-12,51-theme-park,51,local-tip-12,혼자 놀이공원,"혼자 놀이공원, 알아두면 충분할까?",local,ask
51-theme-park-눈-오는-놀이공원-13,51-theme-park,51,with-kids-13,눈 오는 놀이공원,눈 오는 놀이공원 | 핵심 총정리,family,pipe
51-theme-park-온천-놀이공원-14,51-theme-park,51,food-trip-14,온천 놀이공원,"온천 놀이공원, 알아두면 충분할까?",pairing,ask
51-theme-park-아이랑-놀이공원-15,51-theme-park,51,solo-travel-15,아이랑 놀이공원,아이랑 놀이공원 | 꿀팁 모음,solo,pipe
51-theme-park-렌터카-놀이공원-16,51-theme-park,51,with-kids-16,렌터카 놀이공원,렌터카 놀이공원 | 꿀팁 모음,family,pipe
51-theme-park-카페-놀이공원-17,51-theme-park,51,photo-spot-17,카페 놀이공원,"카페 놀이공원, 얼마나 걸릴까?",photo,ask
51-theme-park-3박4일-놀이공원-18,51-theme-park,51,photo-spot-18,3박4일 놀이공원,"3박4일 놀이공원, 초보자도 가능할까?",photo,ask
51-exhibition-1박2일-전시박물관-01,51-exhibition,51,with-kids-01,1박2일 전시·박물관,"1박2일 전시·박물관, 얼마나 걸릴까?",family,ask
51-exhibition-혼자-전시박물관-02,51-exhibition,51,budget-trip-02,혼자 전시·박물관,"혼자 전시·박물관, 완벽 가이드",budget,summary
51-exhibition-눈-오는-전시박물관-03,51-exhibition,51,photo-spot-03,눈 오는 전시·박물관,"눈 오는 전시·박물관 vs 자유여행, 어떤 것이 더 좋을까",photo,vs
51-exhibition-온천-전시박물관-04,51-exhibition,51,with-kids-04,온천 전시·박물관,온천 전시·박물관 | 완벽 가이드,family,pipe
51-exhibition-아이랑-전시박물관-05,51-exhibition,51,local-tip-05,아이랑 전시·박물관,"아이랑 전시·박물관 vs 자유여행, 어떤 것이 더 좋을까",local,vs
51-exhibition-렌터카-전시박물관-06,51-exhibition,51,solo-travel-06,렌터카 전시·박물관,"렌터카 전시·박물관, 얼마나 걸릴까?",solo,ask
51-exhibition-카페-전시박물관-07,51-exhibition,51,photo-spot-07,카페 전시·박물관,"카페 전시·박물관, 완벽 가이드",photo,summary
51-exhibition-3박4일-전시박물관-08,51-exhibition,51,photo-spot-08,3박4일 전시·박물관,3박4일 전시·박물관 | 꿀팁 모음,photo,pipe
51-exhibition-친구-전시박물관-09,51-exhibition,51,photo-spot-09,친구 전시·박물관,"친구 전시·박물관, 초보자도 가능할까?",photo,ask
51-exhibition-더운-전시박물관-10,51-exhibition,51,budget-trip-10,더운 전시·박물관,더운 전시·박물관 | 완벽 가이드,budget,pipe
51-exhibition-기념일-전시박물관-11,51-exhibition,51,food-trip-11,기념일 전시·박물관,"기념일 전시·박물관, 최신 정리",pairing,summary
51-exhibition-부모님-전시박물관-12,51-exhibition,51,food-trip-12,부모님 전시·박물관,부모님 전시·박물관 | 꿀팁 모음,pairing,pipe
51-exhibition-캠핑카-전시박물관-13,51-exhibition,51,photo-spot-13,캠핑카 전시·박물관,"캠핑카 전시·박물관, 초보자도 가능할까?",photo,ask
51-exhibition-야경-전시박물관-14,51-exhibition,51,photo-spot-14,야경 전시·박물관,"야경 전시·박물관, 완벽 가이드",photo,summary
51-exhibition-저예산-전시박물관-15,51-exhibition,51,budget-trip-15,저예산 전시·박물관,저예산 전시·박물관 | 완벽 가이드,budget,pipe
51-exhibition-비행기-전시박물관-16,51-exhibition,51,booking-16,비행기 전시·박물관,비행기 전시·박물관 | 완벽 가이드,booking,pipe
51-exhibition-사진-전시박물관-17,51-exhibition,51,itinerary-1day-17,사진 전시·박물관,"사진 전시·박물관, 핵심 총정리",itinerary,summary
51-exhibition-당일치기-전시박물관-18,51-exhibition,51,booking-18,당일치기 전시·박물관,"당일치기 전시·박물관 vs 패키지, 어떤 것이 더 좋을까",booking,vs
51-festival-눈-오는-축제-01,51-festival,51,local-tip-01,눈 오는 축제,"눈 오는 축제, 꿀팁 모음",local,summary
51-festival-온천-축제-02,51-festival,51,with-kids-02,온천 축제,"온천 축제 vs 자유여행, 어떤 것이 더 좋을까",family,vs
51-festival-아이랑-축제-03,51-festival,51,with-kids-03,아이랑 축제,"아이랑 축제 vs 자유여행, 어떤 것이 더 좋을까",family,vs
51-festival-렌터카-축제-04,51-festival,51,photo-spot-04,렌터카 축제,"렌터카 축제 vs 자유여행, 어떤 것이 더 좋을까",photo,vs
51-festival-카페-축제-05,51-festival,51,with-kids-05,카페 축제,"카페 축제, 알아두면 충분할까?",family,ask
51-festival-3박4일-축제-06,51-festival,51,food-trip-06,3박4일 축제,"3박4일 축제, 최신 정리",pairing,summary
51-festival-친구-축제-07,51-festival,51,booking-07,친구 축제,"친구 축제, 알아두면 충분할까?",booking,ask
51-festival-더운-축제-08,51-festival,51,stay-08,더운 축제,"더운 축제, 알아두면 충분할까?",prep,ask
51-festival-기념일-축제-09,51-festival,51,stay-09,기념일 축제,"기념일 축제 vs 자유여행, 어떤 것이 더 좋을까",prep,vs
51-festival-부모님-축제-10,51-festival,51,with-kids-10,부모님 축제,"부모님 축제, 꿀팁 모음",family,summary
51-festival-캠핑카-축제-11,51-festival,51,local-tip-11,캠핑카 축제,캠핑카 축제 | 완벽 가이드,local,pipe
51-festival-야경-축제-12,51-festival,51,food-trip-12,야경 축제,"야경 축제, 최신 정리",pairing,summary
51-festival-저예산-축제-13,51-festival,51,weather-season-13,저예산 축제,저예산 축제 | 꿀팁 모음,season,pipe
51-festival-비행기-축제-14,51-festival,51,stay-14,비행기 축제,비행기 축제 | 핵심 총정리,prep,pipe
51-festival-사진-축제-15,51-festival,51,photo-spot-15,사진 축제,"사진 축제, 알아두면 충분할까?",photo,ask
51-festival-당일치기-축제-16,51-festival,51,weather-season-16,당일치기 축제,"당일치기 축제 vs 패키지, 어떤 것이 더 좋을까",season,vs
51-festival-커플-축제-17,51-festival,51,stay-17,커플 축제,"커플 축제, 완벽 가이드",prep,summary
51-festival-비-오는-축제-18,51-festival,51,weather-season-18,비 오는 축제,"비 오는 축제, 얼마나 걸릴까?",season,ask
51-date-course-캠핑카-데이트-코스-01,51-date-course,51,itinerary-1day-01,캠핑카 데이트 코스,캠핑카 데이트 코스 | 핵심 총정리,itinerary,pipe
51-date-course-야경-데이트-코스-02,51-date-course,51,photo-spot-02,야경 데이트 코스,"야경 데이트 코스, 완벽 가이드",photo,summary
51-date-course-저예산-데이트-코스-03,51-date-course,51,local-tip-03,저예산 데이트 코스,"저예산 데이트 코스, 최신 정리",local,summary
51-date-course-비행기-데이트-코스-04,51-date-course,51,photo-spot-04,비행기 데이트 코스,"비행기 데이트 코스, 완벽 가이드",photo,summary
